,id,title,popularity,adult,original_language,overview,release_date,vote_average,vote_count
6194,10326,Forever Young,2.1437,False,en,A 1939 test pilot asks his best friend to use him as a guinea pig for a cryogenics experiment. Daniel McCormick wants to be frozen for a year so that he doesn't have to watch his love lying in a coma. The next thing Daniel knows is that he's been awoken in 1992.,1992-12-16,6.499,968
6195,628914,Queenpins,2.6755,False,en,"Bored and frustrated suburban homemaker Connie and her best pal JoJo, a vlogger with dreams, turn a hobby into a multi-million-dollar counterfeit coupon caper. After firing off a letter to the conglomerate behind a box of cereal gone stale, and receiving an apology along with dozens of freebies, the duo hatch an illegal coupon club scheme that scams millions from mega-corporations and delivers deals to legions of fellow coupon clippers. On the trail to total coupon dominance, a hapless Loss Prevention Officer from the local supermarket chain joins forces with a determined U.S. Postal Inspector in hot pursuit of these newly minted “Queenpins” of pink collar crime.",2021-08-26,6.498,499
6196,160139,Night Train to Lisbon,1.3016,False,en,"Raimund Gregorius, having saved a beautiful Portuguese woman from leaping to her death, stumbles upon a mesmerizing book by a Portuguese author, which compels him to suddenly abandon the boring life he has led for years and to embark on an enthralling adventure.  In search of the author, Gregorius acts as detective, pulling together pieces of a puzzle that involves political and emotional intrigue and the highest possible stakes. His voyage is one that transcends time and space, delving into the realms of history, medicine and love, all in search of true meaning to his life.",2013-03-07,6.498,432
6197,16523,Where the Wild Things Are,3.5784,False,en,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",2009-10-16,6.498,2012
6198,10782,Basic,3.0336,False,en,"When a hurricane hits a US Army base on the edge of the Panama Canal, an elite covert operations team of US Army Rangers recruits are on a routine jungle training exercise that goes horribly awry. Only two recruits are rescued, one of which is badly injured, but both have different accounts regarding the fate of their leader, legendary and ruthless Army Ranger Drill Sergeant Nathan West, and the rest of their platoon. Tom Hardy, an ex-army Ranger turned maverick DEA agent is brought in to solve the mystery and uncover what really happened out there.",2003-04-18,6.498,1135
6199,9077,Tarantula,1.2249,False,en,"A rogue scientist near a small desert town arouses the suspicion of the town's doctor when his lab assistant is found dead from a case of acromegaly, which took only four days to develop.  As the doctor investigates, aided by the scientist's new female assistant, they discover that something is devouring local cattle and humans in increasingly large quantities.",1955-10-29,6.498,308
6200,4141,Shoot 'Em Up,3.5429,False,en,"A man named Mr. Smith delivers a woman's baby during a shootout, and is then called upon to protect the newborn from the army of gunmen.",2007-07-26,6.498,2085
6201,654028,The Christmas Chronicles: Part Two,2.656,False,en,"Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed, Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.",2020-11-18,6.5,1167
6202,248774,Obvious Child,1.0754,False,en,"An immature, newly unemployed comic must navigate the murky waters of adulthood after her fling with a graduate student results in an unplanned pregnancy.",2014-06-06,6.497,458
6203,157547,Oculus,3.257,False,en,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,2014-04-03,6.497,3177
6204,57120,Meek's Cutoff,1.4946,False,en,A group of settlers traveling through the Oregon High Desert in 1845 find themselves stranded in harsh conditions.,2011-04-08,6.497,301
6205,17710,Hey Arnold! The Movie,1.0655,False,en,Arnold and his friends must recover a stolen document in order to prevent the neighborhood from being bulldozed.,2002-06-28,6.497,374
6206,9522,Wedding Crashers,4.6519,False,en,"John and his buddy Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love – and heartache – feels like.",2005-07-13,6.497,4691
6207,1140066,Paradise,2.3296,False,de,A man sees the dark side of the time-manipulating biotech company he works for when a crushing debt forces his wife to give up 40 years of her own life.,2023-06-24,6.5,710
6208,20726,Little Giants,1.6892,False,en,"When Danny O'Shea's daughter is cut from the Peewee football team just for being a girl, he decides to form his own team, composed of other ragtag players who were also cut. Can his team really learn enough to beat the elite team, coached by his brother, a former pro player?",1994-10-14,6.496,468
6209,5174,Rush Hour 3,7.3307,False,en,"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",2007-08-08,6.496,3709
6210,1127166,The Tearsmith,6.2834,False,it,"Adopted together after a tough childhood in an orphanage, Nica and Rigel realize that unexpected but irresistible feelings pull them together.",2024-04-03,6.495,970
6211,574982,The Blackout,2.3017,False,ru,"Contact between most towns on Earth has been severed. A small ring-like area in Eastern Europe still has electricity, and maybe even life is being reported from space. What military forces find outside the ring is shocking.",2019-11-21,6.5,571
6212,390054,Sand Castle,2.0575,False,en,"Set during the occupation of Iraq, a squad of U.S. soldiers try to protect a small village.",2017-04-21,6.495,862
6213,72387,Safe,4.6366,False,en,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",2012-04-16,6.495,2675
6214,9691,Assassins,4.2624,False,en,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",1995-10-06,6.495,1703
6215,777443,The Electric State,7.709,False,en,"An orphaned teen hits the road with a mysterious robot to find her long-lost brother, teaming up with a smuggler and his wisecracking sidekick.",2025-03-07,6.494,1648
6216,617502,Jolt,2.87,False,en,A bouncer with an anger management problem goes on a furious and resentful rampage after the murder of a friend.,2021-07-15,6.494,1388
6217,18405,The Last House on the Left,4.6683,False,en,"When athletic teen Mari Collingwood opts to hang out with her friend Paige in town rather than spend an evening in with her parents vacationing at the family's remote lake house, it marks the beginning of a night no one is going to forget.",2009-03-13,6.494,1945
6218,9707,Bubba Ho-tep,1.6168,False,en,"The ""true"" story of what really became of Elvis Presley. We find Elvis as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death,"" then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents.",2002-06-09,6.494,697
6219,8208,The Man Who Knew Too Much,1.5016,False,en,"While vacationing in St. Moritz, a British couple receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet.",1934-12-09,6.494,447
6220,445040,My Friend Dahmer,2.7794,False,en,"Jeffrey Dahmer struggles with a difficult family life as a young boy. During his teenage years he slowly transforms, edging closer to the serial killer he was to become.",2017-11-03,6.493,643
